City,0,1,2,3,4,5,6,7,8,9,10
Dallas,2.1444444444444453,1.9888888888888896,1.0555555555555547,2.211111111111111,1.5555555555555558,0.8222222222222216,1.655555555555555,2.1000000000000005,2.533333333333333,2.1777777777777785,1.344444444444444
Tampa,0.6222222222222223,1.2111111111111108,2.533333333333333,0.8999999999999999,1.4374999999999996,0.4777777777777778,0.7888888888888886,1.933333333333333,1.1777777777777785,1.1888888888888889,0.5499999999999998
Philadelphia,4.339999999999998,4.285714285714286,8.5,7.32,6.428571428571429,3.6,6.014285714285713,6.414285714285714,5.56,7.9,6.15
Detroit,-1.1000000000000003,1.7,2.142857142857143,0.3666666666666672,0.28571428571428603,-1.6888888888888893,-0.8222222222222226,-0.08571428571428552,1.1777777777777778,0.05555555555555576,0.5333333333333334
San Francisco,2.6111111111111107,2.2,2.2333333333333325,2.6555555555555554,1.3999999999999992,-1.6666666666666663,0.3749999999999998,2.0,2.466666666666667,2.566666666666666,2.5222222222222217
Denver,1.6714285714285713,-3.3306690738754696e-16,2.755555555555555,-0.4750000000000003,-1.4444444444444444,-4.255555555555556,1.5888888888888886,3.4857142857142853,0.975,2.6375,2.771428571428572
Houston,1.4888888888888892,-0.2777777777777774,1.2555555555555555,-0.4222222222222223,-0.011111111111111271,-1.3111111111111116,0.01111111111111048,-0.16666666666666727,0.8857142857142859,2.6555555555555563,-0.8666666666666661
Miami,2.0333333333333337,3.111111111111111,2.6875,2.1666666666666665,1.6999999999999995,0.2444444444444436,1.7999999999999998,2.0444444444444443,1.8333333333333328,2.0444444444444443,2.333333333333332
Atlanta,-2.2333333333333325,-2.0874999999999995,-3.842857142857144,-3.2000000000000006,-3.1250000000000013,-4.737499999999999,-5.4625,-4.3,-4.3,-3.5333333333333328,-2.0875
Chicago,2.0875000000000004,1.8777777777777769,-0.3999999999999999,-1.4375000000000004,0.3500000000000001,-3.875,-4.574999999999998,-1.7374999999999998,1.9000000000000008,2.1625000000000005,0.9999999999999998
Los Angeles,5.8,2.5333333333333337,1.0666666666666664,-0.8555555555555555,-2.9444444444444446,-5.7333333333333325,-3.644444444444445,-0.5285714285714295,2.0444444444444443,4.122222222222222,5.4222222222222225
"Washington, D.C.",2.0222222222222217,1.4888888888888892,3.4428571428571435,3.655555555555555,2.4444444444444438,0.2666666666666677,1.3125,1.8333333333333333,1.7875,2.3888888888888884,1.7888888888888892
New York,3.3124999999999996,3.775,4.65,4.175000000000001,4.262499999999999,0.9666666666666663,1.8666666666666671,3.6666666666666665,2.411111111111111,1.5222222222222221,3.7833333333333337
