Year,Month,Day,Tmin,Tmax
1984,10.0,22,13.9,21.7
1984,10.0,23,11.8,21.2
1984,10.0,24,13.6,23.6
1984,10.0,25,16.8,27.6
1984,10.0,26,14.5,20.7
1984,10.0,27,17.1,20.2
1984,10.0,28,19.0,26.6
1984,10.0,29,15.8,24.2
1984,10.0,30,10.1,21.1
1984,10.0,31,9.5,22.7
1984,11.0,1,18.4,22.1
1984,11.0,2,12.8,19.2
1984,11.0,3,9.9,20.9
1984,11.0,4,11.0,19.3
1984,11.0,5,12.6,19.4
1984,11.0,6,16.8,20.1
1984,11.0,7,17.2,20.0
1984,11.0,8,17.8,26.1
1984,11.0,9,14.8,24.0
1984,11.0,10,12.3,21.1
1984,11.0,11,13.3,16.7
1984,11.0,12,8.2,22.5
1984,11.0,13,10.4,23.8
1984,11.0,14,14.0,23.9
1984,11.0,15,17.7,27.2
1984,11.0,16,16.0,27.0
1984,11.0,17,11.5,19.4
1984,11.0,18,13.9,23.6
1984,11.0,19,17.7,26.6
1984,11.0,20,18.8,26.7
1984,11.0,21,19.6,27.4
1984,11.0,22,17.2,28.6
1984,11.0,23,15.9,26.2
1984,11.0,24,16.9,27.9
1984,11.0,25,18.2,31.2
1984,11.0,26,17.8,26.0
1984,11.0,27,18.7,28.6
1984,11.0,28,20.0,26.8
1984,11.0,29,21.0,31.0
1984,11.0,30,21.1,32.1
1984,11.0,31,,
1984,12.0,1,13.4,25.4
1984,12.0,2,9.9,22.0
1984,12.0,3,16.0,29.4
1984,12.0,4,18.3,33.2
1984,12.0,5,18.2,30.2
1984,12.0,6,16.9,23.6
1984,12.0,7,14.2,22.6
1984,12.0,8,15.7,20.3
1984,12.0,9,16.7,25.0
1984,12.0,10,14.0,25.3
1984,12.0,11,18.8,29.7
1984,12.0,12,15.6,23.7
1984,12.0,13,9.7,24.6
1984,12.0,14,14.9,26.2
1984,12.0,15,14.7,30.1
1984,12.0,16,14.8,23.9
1984,12.0,17,13.5,22.6
1984,12.0,18,11.5,21.6
1984,12.0,19,13.9,22.0
1984,12.0,20,15.3,26.3
1984,12.0,21,15.9,31.2
1984,12.0,22,11.7,21.3
1984,12.0,23,13.4,19.7
1984,12.0,24,14.8,21.0
1984,12.0,25,16.1,23.5
1984,12.0,26,17.2,24.3
1984,12.0,27,17.2,24.1
1984,12.0,28,17.2,28.4
1984,12.0,29,20.4,32.0
1984,12.0,30,19.0,34.0
1984,12.0,31,21.8,35.5
1985,1,1,18.0,25.0
1985,1,2,20.5,31.0
1985,1,3,21.6,32.7
1985,1,4,23.9,31.6
1985,1,5,21.3,29.1
1985,1,6,21.2,28.9
1985,1,7,18.2,29.5
1985,1,8,19.6,30.9
1985,1,9,21.6,35.6
1985,1,10,25.6,36.9
1985,1,11,22.4,36.0
1985,1,12,21.0,30.1
1985,1,13,22.5,29.4
1985,1,14,20.9,27.2
1985,1,15,18.6,31.5
1985,1,16,14.9,28.5
1985,1,17,21.2,31.4
1985,1,18,21.9,32.1
1985,1,19,21.7,32.3
1985,1,20,22.5,33.0
1985,1,21,18.7,29.3
1985,1,22,15.8,25.5
1985,1,23,19.0,26.1
1985,1,24,19.9,28.3
1985,1,25,21.2,28.9
1985,1,26,17.7,23.7
1985,1,27,17.6,25.0
1985,1,28,16.7,26.0
1985,1,29,16.9,27.1
1985,1,30,19.4,26.7
1985,1,31,18.7,28.7
1985,2.0,1,17.7,28.2
1985,2.0,2,18.0,29.7
1985,2.0,3,17.8,31.4
1985,2.0,4,17.1,28.8
1985,2.0,5,18.1,31.3
1985,2.0,6,21.3,33.1
1985,2.0,7,23.3,26.8
1985,2.0,8,20.5,29.4
1985,2.0,9,22.5,33.0
1985,2.0,10,18.7,26.8
1985,2.0,11,14.3,26.0
1985,2.0,12,14.9,25.8
1985,2.0,13,20.9,28.0
1985,2.0,14,20.6,27.7
1985,2.0,15,16.6,26.4
1985,2.0,16,14.7,26.7
1985,2.0,17,17.4,32.2
1985,2.0,18,24.2,32.6
1985,2.0,19,22.6,33.4
1985,2.0,20,21.3,33.0
1985,2.0,21,23.2,32.2
1985,2.0,22,23.4,31.3
1985,2.0,23,22.8,31.2
1985,2.0,24,20.6,34.2
1985,2.0,25,19.6,28.8
1985,2.0,26,17.6,26.0
1985,2.0,27,11.4,22.6
1985,2.0,28,14.8,29.2
1985,2.0,29,,
1985,2.0,30,,
1985,2.0,31,,
1985,3.0,1,17.8,31.6
1985,3.0,2,22.4,33.4
1985,3.0,3,22.8,28.8
1985,3.0,4,22.5,30.6
1985,3.0,5,23.3,31.6
1985,3.0,6,19.7,33.1
1985,3.0,7,16.8,24.7
1985,3.0,8,12.9,24.0
1985,3.0,9,17.7,22.6
1985,3.0,10,14.1,27.4
1985,3.0,11,16.8,30.2
1985,3.0,12,19.2,30.1
1985,3.0,13,16.9,32.5
1985,3.0,14,18.1,27.8
1985,3.0,15,18.9,31.9
1985,3.0,16,18.6,31.6
1985,3.0,17,14.2,32.4
1985,3.0,18,12.7,23.4
1985,3.0,19,10.9,21.6
1985,3.0,20,13.0,22.4
1985,3.0,21,8.3,23.8
1985,3.0,22,14.5,23.2
1985,3.0,23,13.2,23.9
1985,3.0,24,18.6,21.4
1985,3.0,25,18.8,22.6
1985,3.0,26,16.7,24.8
1985,3.0,27,11.1,25.7
1985,3.0,28,17.3,22.5
1985,3.0,29,11.5,23.0
1985,3.0,30,10.2,27.2
1985,3.0,31,16.0,29.2
1985,4.0,1,18.7,27.2
1985,4.0,2,14.9,25.9
1985,4.0,3,10.2,20.7
1985,4.0,4,6.5,20.2
1985,4.0,5,6.0,20.0
1985,4.0,6,13.9,23.2
1985,4.0,7,9.5,24.5
1985,4.0,8,14.6,25.2
1985,4.0,9,18.6,23.2
1985,4.0,10,15.6,22.7
1985,4.0,11,10.3,20.7
1985,4.0,12,14.5,21.5
1985,4.0,13,15.3,22.5
1985,4.0,14,13.2,22.3
1985,4.0,15,11.5,24.6
1985,4.0,16,15.7,22.5
1985,4.0,17,12.7,25.7
1985,4.0,18,7.1,23.0
1985,4.0,19,13.5,22.8
1985,4.0,20,15.1,24.1
1985,4.0,21,13.5,21.3
1985,4.0,22,17.7,20.9
1985,4.0,23,16.6,23.5
1985,4.0,24,16.9,22.7
1985,4.0,25,17.0,22.7
1985,4.0,26,18.3,23.2
1985,4.0,27,15.3,24.2
1985,4.0,28,10.1,16.3
1985,4.0,29,3.6,17.5
1985,4.0,30,3.9,14.9
1985,4.0,31,,
1985,5.0,1,3.7,16.4
1985,5.0,2,5.1,21.6
1985,5.0,3,7.7,22.6
1985,5.0,4,10.1,23.4
1985,5.0,5,9.0,21.6
1985,5.0,6,12.9,20.6
1985,5.0,7,9.8,20.7
1985,5.0,8,9.4,16.5
1985,5.0,9,10.2,23.0
1985,5.0,10,7.3,22.2
1985,5.0,11,9.1,24.0
1985,5.0,12,13.8,24.2
1985,5.0,13,11.9,21.0
1985,5.0,14,10.4,19.1
1985,5.0,15,11.4,23.4
1985,5.0,16,16.3,25.4
1985,5.0,17,16.7,20.8
1985,5.0,18,11.5,21.4
1985,5.0,19,4.5,15.7
1985,5.0,20,12.0,17.5
1985,5.0,21,10.2,17.0
1985,5.0,22,2.9,14.5
1985,5.0,23,9.7,17.8
1985,5.0,24,12.9,21.1
1985,5.0,25,17.4,25.0
1985,5.0,26,14.1,22.0
1985,5.0,27,9.5,20.3
1985,5.0,28,15.0,24.0
1985,5.0,29,7.0,15.0
1985,5.0,30,11.0,17.5
1985,5.0,31,15.0,18.5
1985,6.0,1,8.0,18.4
1985,6.0,2,2.7,14.3
1985,6.0,3,4.3,15.0
1985,6.0,4,9.5,19.1
1985,6.0,5,6.8,14.4
1985,6.0,6,3.3,11.3
1985,6.0,7,3.1,12.0
1985,6.0,8,3.1,15.0
1985,6.0,9,2.6,14.8
1985,6.0,10,6.5,15.6
1985,6.0,11,8.0,16.0
1985,6.0,12,6.3,15.6
1985,6.0,13,7.3,17.3
1985,6.0,14,7.5,17.8
1985,6.0,15,10.7,12.7
1985,6.0,16,10.0,12.6
1985,6.0,17,9.6,13.4
1985,6.0,18,9.0,12.5
1985,6.0,19,11.5,14.4
1985,6.0,20,10.7,18.6
1985,6.0,21,7.1,18.2
1985,6.0,22,8.6,19.9
1985,6.0,23,15.5,18.1
1985,6.0,24,16.6,23.4
1985,6.0,25,17.4,20.9
1985,6.0,26,16.4,22.1
1985,6.0,27,17.1,21.8
1985,6.0,28,15.8,26.0
1985,6.0,29,14.5,20.0
1985,6.0,30,12.1,14.8
1985,6.0,31,,
1985,7.0,1,7.9,12.1
1985,7.0,2,6.0,16.4
1985,7.0,3,10.7,16.1
1985,7.0,4,7.8,15.1
1985,7.0,5,2.4,10.6
1985,7.0,6,0.9,12.8
1985,7.0,7,5.2,15.5
1985,7.0,8,9.1,16.7
1985,7.0,9,5.3,12.5
1985,7.0,10,1.5,10.6
1985,7.0,11,1.1,11.7
1985,7.0,12,5.2,14.5
1985,7.0,13,7.8,17.2
1985,7.0,14,11.2,23.3
1985,7.0,15,10.4,18.0
1985,7.0,16,11.9,17.5
1985,7.0,17,12.3,20.7
1985,7.0,18,14.4,18.5
1985,7.0,19,10.7,16.5
1985,7.0,20,10.5,18.4
1985,7.0,21,5.9,17.3
1985,7.0,22,10.3,15.7
1985,7.0,23,12.2,18.8
1985,7.0,24,13.4,17.0
1985,7.0,25,14.0,15.7
1985,7.0,26,14.3,15.9
1985,7.0,27,7.8,16.4
1985,7.0,28,7.9,12.5
1985,7.0,29,7.8,17.5
1985,7.0,30,9.2,15.8
1985,7.0,31,7.6,13.1
1985,8.0,1,6.3,18.0
1985,8.0,2,6.4,18.4
1985,8.0,3,13.2,15.6
1985,8.0,4,13.4,16.3
1985,8.0,5,11.6,15.3
1985,8.0,6,9.1,12.5
1985,8.0,7,6.0,11.7
1985,8.0,8,4.6,10.2
1985,8.0,9,7.4,12.2
1985,8.0,10,7.4,12.6
1985,8.0,11,3.9,16.2
1985,8.0,12,5.2,18.5
1985,8.0,13,10.4,18.8
1985,8.0,14,11.3,20.2
1985,8.0,15,10.0,17.3
1985,8.0,16,4.5,17.7
1985,8.0,17,7.8,20.9
1985,8.0,18,7.2,15.8
1985,8.0,19,10.1,16.7
1985,8.0,20,9.5,16.1
1985,8.0,21,3.8,14.6
1985,8.0,22,3.6,14.6
1985,8.0,23,7.7,17.5
1985,8.0,24,7.3,19.5
1985,8.0,25,9.3,18.8
1985,8.0,26,12.6,14.3
1985,8.0,27,10.2,18.8
1985,8.0,28,9.8,19.7
1985,8.0,29,13.4,20.8
1985,8.0,30,11.7,21.7
1985,8.0,31,7.8,20.0
1985,9.0,1,2.3,13.8
1985,9.0,2,5.8,14.7
1985,9.0,3,6.2,18.4
1985,9.0,4,9.1,22.8
1985,9.0,5,9.6,22.9
1985,9.0,6,13.0,21.9
1985,9.0,7,13.5,23.2
1985,9.0,8,16.0,25.7
1985,9.0,9,12.2,22.2
1985,9.0,10,6.5,18.2
1985,9.0,11,13.0,19.2
1985,9.0,12,12.9,21.7
1985,9.0,13,8.2,13.0
1985,9.0,14,7.7,13.0
1985,9.0,15,7.4,10.7
1985,9.0,16,7.8,9.6
1985,9.0,17,6.7,16.6
1985,9.0,18,10.7,18.6
1985,9.0,19,12.6,20.7
1985,9.0,20,8.9,21.0
1985,9.0,21,11.8,24.0
1985,9.0,22,13.0,19.5
1985,9.0,23,9.0,16.2
1985,9.0,24,8.1,19.0
1985,9.0,25,11.8,19.0
1985,9.0,26,14.7,22.1
1985,9.0,27,13.8,19.8
1985,9.0,28,10.1,20.7
1985,9.0,29,12.4,20.0
1985,9.0,30,14.9,23.2
1985,9.0,31,,
1985,10.0,1,16.7,24.4
1985,10.0,2,17.8,26.4
1985,10.0,3,10.0,22.1
1985,10.0,4,12.2,16.3
1985,10.0,5,11.4,18.8
1985,10.0,6,11.4,20.9
1985,10.0,7,6.0,16.6
1985,10.0,8,5.2,18.0
1985,10.0,9,13.0,19.0
1985,10.0,10,10.0,25.6
1985,10.0,11,15.2,25.2
1985,10.0,12,17.2,22.3
1985,10.0,13,18.4,26.7
1985,10.0,14,17.2,21.9
1985,10.0,15,13.8,17.4
1985,10.0,16,10.3,18.6
1985,10.0,17,11.8,17.8
1985,10.0,18,13.3,17.9
1985,10.0,19,15.2,20.9
1985,10.0,20,11.3,25.3
1985,10.0,21,14.3,20.9
1985,10.0,22,11.9,25.4
1985,10.0,23,12.4,23.2
1985,10.0,24,14.3,18.4
1985,10.0,25,10.4,19.9
1985,10.0,26,10.6,20.5
1985,10.0,27,14.7,21.3
1985,10.0,28,16.7,24.8
1985,10.0,29,15.8,22.6
1985,10.0,30,14.5,21.5
1985,10.0,31,13.8,19.3
1985,11.0,1,9.5,17.8
1985,11.0,2,9.1,17.8
1985,11.0,3,11.7,17.7
1985,11.0,4,11.6,25.3
1985,11.0,5,14.3,28.3
1985,11.0,6,18.9,30.6
1985,11.0,7,19.0,30.9
1985,11.0,8,21.8,32.0
1985,11.0,9,22.1,28.3
1985,11.0,10,15.7,29.5
1985,11.0,11,12.5,23.4
1985,11.0,12,16.9,23.1
1985,11.0,13,21.7,34.6
1985,11.0,14,19.4,23.7
1985,11.0,15,21.1,36.7
1985,11.0,16,19.9,28.4
1985,11.0,17,14.3,22.7
1985,11.0,18,14.8,18.8
1985,11.0,19,14.7,20.9
1985,11.0,20,18.1,22.8
1985,11.0,21,19.5,25.3
1985,11.0,22,18.0,25.7
1985,11.0,23,18.2,24.2
1985,11.0,24,16.2,29.2
1985,11.0,25,20.0,32.0
1985,11.0,26,13.8,22.4
1985,11.0,27,11.4,26.1
1985,11.0,28,16.4,28.3
1985,11.0,29,18.7,30.5
1985,11.0,30,19.0,26.1
1985,11.0,31,,
1985,12.0,1,12.5,22.3
1985,12.0,2,13.3,22.5
1985,12.0,3,17.7,27.6
1985,12.0,4,20.5,31.5
1985,12.0,5,21.9,28.5
1985,12.0,6,17.9,25.7
1985,12.0,7,19.1,26.7
1985,12.0,8,19.7,23.1
1985,12.0,9,20.3,26.6
1985,12.0,10,14.2,22.6
1985,12.0,11,12.9,23.5
1985,12.0,12,17.3,21.1
1985,12.0,13,16.4,25.8
1985,12.0,14,18.3,28.5
1985,12.0,15,18.8,31.9
1985,12.0,16,20.9,31.5
1985,12.0,17,20.1,31.6
1985,12.0,18,20.3,29.7
1985,12.0,19,20.6,27.7
1985,12.0,20,15.9,30.5
1985,12.0,21,20.8,28.9
1985,12.0,22,15.4,25.7
1985,12.0,23,18.6,28.1
1985,12.0,24,20.1,30.0
1985,12.0,25,17.6,29.4
1985,12.0,26,17.3,26.9
1985,12.0,27,19.8,27.8
1985,12.0,28,18.3,30.8
1985,12.0,29,20.0,27.0
1985,12.0,30,20.8,29.7
1985,12.0,31,23.3,33.0
1986,1,1,22.0,28.6
1986,1,2,19.3,27.8
1986,1,3,20.5,28.1
1986,1,4,18.1,31.8
1986,1,5,19.7,34.6
1986,1,6,20.4,31.0
1986,1,7,20.0,36.3
1986,1,8,24.2,33.2
1986,1,9,16.4,28.1
1986,1,10,21.9,31.8
1986,1,11,23.4,34.4
1986,1,12,18.2,28.9
1986,1,13,15.7,26.1
1986,1,14,19.4,28.3
1986,1,15,21.5,33.4
1986,1,16,19.5,27.4
1986,1,17,20.4,23.9
1986,1,18,13.2,23.9
1986,1,19,13.4,25.3
1986,1,20,14.7,28.2
1986,1,21,17.4,33.2
1986,1,22,22.0,36.0
1986,1,23,24.6,35.9
1986,1,24,25.1,35.8
1986,1,25,27.3,37.6
1986,1,26,22.2,33.5
1986,1,27,19.6,27.6
1986,1,28,20.3,24.5
1986,1,29,19.5,27.5
1986,1,30,19.3,31.3
1986,1,31,17.3,27.2
1986,2.0,1,15.2,24.7
1986,2.0,2,19.2,27.5
1986,2.0,3,20.8,29.5
1986,2.0,4,20.4,31.0
1986,2.0,5,23.0,31.6
1986,2.0,6,22.9,27.6
1986,2.0,7,17.2,25.7
1986,2.0,8,19.4,30.0
1986,2.0,9,23.3,32.6
1986,2.0,10,15.4,27.8
1986,2.0,11,16.6,24.7
1986,2.0,12,18.9,29.2
1986,2.0,13,20.9,33.9
1986,2.0,14,21.3,28.3
1986,2.0,15,19.7,27.3
1986,2.0,16,18.0,27.0
1986,2.0,17,14.2,27.7
1986,2.0,18,19.5,31.5
1986,2.0,19,18.6,34.4
1986,2.0,20,15.8,26.3
1986,2.0,21,18.2,32.1
1986,2.0,22,18.9,31.9
1986,2.0,23,23.4,33.7
1986,2.0,24,22.9,32.7
1986,2.0,25,24.4,29.9
1986,2.0,26,20.3,30.3
1986,2.0,27,17.0,26.0
1986,2.0,28,17.4,30.8
1986,2.0,29,,
1986,2.0,30,,
1986,2.0,31,,
1986,3.0,1,13.6,24.0
1986,3.0,2,18.6,25.6
1986,3.0,3,13.4,22.7
1986,3.0,4,13.9,23.8
1986,3.0,5,15.5,29.4
1986,3.0,6,11.7,25.3
1986,3.0,7,14.9,25.4
1986,3.0,8,16.7,29.7
1986,3.0,9,18.4,27.7
1986,3.0,10,16.7,22.8
1986,3.0,11,12.0,21.3
1986,3.0,12,9.4,24.7
1986,3.0,13,18.7,23.0
1986,3.0,14,15.8,23.5
1986,3.0,15,10.3,25.6
1986,3.0,16,15.7,30.3
1986,3.0,17,17.4,28.6
1986,3.0,18,13.0,20.8
1986,3.0,19,9.4,22.5
1986,3.0,20,16.0,24.8
1986,3.0,21,16.3,27.0
1986,3.0,22,16.6,27.2
1986,3.0,23,19.2,26.6
1986,3.0,24,17.2,24.7
1986,3.0,25,13.0,23.2
1986,3.0,26,12.1,23.3
1986,3.0,27,12.4,23.0
1986,3.0,28,14.2,24.7
1986,3.0,29,19.1,27.8
1986,3.0,30,18.2,29.7
1986,3.0,31,17.0,24.6
1986,4.0,1,19.5,23.1
1986,4.0,2,15.8,26.2
1986,4.0,3,14.7,22.7
1986,4.0,4,15.8,24.0
1986,4.0,5,10.3,25.7
1986,4.0,6,10.4,25.3
1986,4.0,7,17.6,26.5
1986,4.0,8,19.7,25.6
1986,4.0,9,18.5,24.3
1986,4.0,10,17.8,25.6
1986,4.0,11,14.3,24.6
1986,4.0,12,17.7,22.4
1986,4.0,13,12.5,19.7
1986,4.0,14,7.2,17.4
1986,4.0,15,6.3,17.6
1986,4.0,16,8.2,18.8
1986,4.0,17,13.0,21.4
1986,4.0,18,15.3,24.5
1986,4.0,19,16.1,20.6
1986,4.0,20,18.4,24.1
1986,4.0,21,19.2,26.2
1986,4.0,22,18.4,25.1
1986,4.0,23,18.9,20.7
1986,4.0,24,17.4,26.0
1986,4.0,25,14.3,21.7
1986,4.0,26,10.9,22.7
1986,4.0,27,8.2,22.7
1986,4.0,28,10.9,22.2
1986,4.0,29,15.7,24.5
1986,4.0,30,14.5,25.0
1986,4.0,31,,
1986,5.0,1,15.7,27.6
1986,5.0,2,17.4,28.3
1986,5.0,3,14.4,23.2
1986,5.0,4,11.5,23.3
1986,5.0,5,,20.6
1986,5.0,6,11.4,18.0
1986,5.0,7,9.9,20.5
1986,5.0,8,13.4,16.1
1986,5.0,9,10.6,15.7
1986,5.0,10,6.4,18.6
1986,5.0,11,8.9,20.3
1986,5.0,12,8.5,16.0
1986,5.0,13,3.0,12.3
1986,5.0,14,0.8,14.4
1986,5.0,15,11.0,15.7
1986,5.0,16,13.6,16.6
1986,5.0,17,13.0,17.3
1986,5.0,18,13.4,17.6
1986,5.0,19,14.6,17.2
1986,5.0,20,11.4,18.4
1986,5.0,21,7.4,22.1
1986,5.0,22,9.7,21.2
1986,5.0,23,13.3,16.8
1986,5.0,24,13.2,19.6
1986,5.0,25,5.9,17.4
1986,5.0,26,8.6,18.6
1986,5.0,27,10.2,17.5
1986,5.0,28,13.7,20.2
1986,5.0,29,8.9,15.6
1986,5.0,30,4.4,11.2
1986,5.0,31,4.4,18.3
1986,6.0,1,3.7,17.8
1986,6.0,2,6.7,17.8
1986,6.0,3,9.9,18.0
1986,6.0,4,10.5,19.7
1986,6.0,5,10.5,16.6
1986,6.0,6,8.8,12.7
1986,6.0,7,5.2,16.2
1986,6.0,8,7.2,18.3
1986,6.0,9,9.8,16.7
1986,6.0,10,12.6,16.7
1986,6.0,11,6.0,13.5
1986,6.0,12,3.4,13.9
1986,6.0,13,10.2,18.7
1986,6.0,14,11.3,19.3
1986,6.0,15,7.9,16.2
1986,6.0,16,13.8,18.9
1986,6.0,17,16.6,23.5
1986,6.0,18,13.0,18.4
1986,6.0,19,11.0,14.7
1986,6.0,20,12.8,18.4
1986,6.0,21,13.8,22.0
1986,6.0,22,11.3,13.8
1986,6.0,23,11.0,15.4
1986,6.0,24,11.0,17.9
1986,6.0,25,8.0,16.2
1986,6.0,26,7.7,15.6
1986,6.0,27,11.9,18.2
1986,6.0,28,11.8,17.9
1986,6.0,29,12.4,17.0
1986,6.0,30,9.6,15.8
1986,6.0,31,,
1986,7.0,1,3.3,
1986,7.0,2,5.4,
1986,7.0,3,9.4,17.2
1986,7.0,4,9.0,14.2
1986,7.0,5,6.4,13.2
1986,7.0,6,5.7,
1986,7.0,7,10.4,
1986,7.0,8,12.0,16.2
1986,7.0,9,12.8,17.2
1986,7.0,10,13.7,17.6
1986,7.0,11,15.3,
1986,7.0,12,10.5,13.2
1986,7.0,13,9.7,13.8
1986,7.0,14,12.6,13.8
1986,7.0,15,11.3,
1986,7.0,16,4.7,
1986,7.0,17,6.3,13.2
1986,7.0,18,8.1,
1986,7.0,19,7.4,
1986,7.0,20,5.7,12.8
1986,7.0,21,1.4,12.2
1986,7.0,22,5.9,14.2
1986,7.0,23,6.7,13.0
1986,7.0,24,8.1,19.6
1986,7.0,25,8.3,12.0
1986,7.0,26,9.9,16.2
1986,7.0,27,3.7,
1986,7.0,28,4.4,
1986,7.0,29,10.4,13.1
1986,7.0,30,7.3,26.0
1986,7.0,31,8.4,17.4
1986,8.0,1,4.7,13.2
1986,8.0,2,5.7,16.8
1986,8.0,3,8.0,14.1
1986,8.0,4,8.1,11.7
1986,8.0,5,9.5,13.6
1986,8.0,6,10.0,16.8
1986,8.0,7,16.5,22.7
1986,8.0,8,13.8,19.8
1986,8.0,9,13.8,19.6
1986,8.0,10,7.9,18.7
1986,8.0,11,2.7,13.1
1986,8.0,12,5.4,13.1
1986,8.0,13,8.2,16.7
1986,8.0,14,10.2,16.0
1986,8.0,15,8.0,11.8
1986,8.0,16,6.1,11.5
1986,8.0,17,3.3,13.6
1986,8.0,18,5.4,13.3
1986,8.0,19,6.7,14.8
1986,8.0,20,6.8,14.6
1986,8.0,21,10.0,14.3
1986,8.0,22,12.5,15.9
1986,8.0,23,4.6,18.2
1986,8.0,24,7.7,17.4
1986,8.0,25,4.2,16.4
1986,8.0,26,6.4,16.6
1986,8.0,27,12.4,23.0
1986,8.0,28,14.8,20.6
1986,8.0,29,9.3,16.0
1986,8.0,30,10.9,19.0
1986,8.0,31,12.9,16.5
1986,9.0,1,14.2,18.5
1986,9.0,2,14.8,23.1
1986,9.0,3,5.8,15.2
1986,9.0,4,5.4,12.8
1986,9.0,5,3.4,17.8
1986,9.0,6,9.4,19.6
1986,9.0,7,11.4,22.9
1986,9.0,8,16.2,27.7
1986,9.0,9,18.4,31.6
1986,9.0,10,19.4,30.8
1986,9.0,11,18.8,31.1
1986,9.0,12,20.7,31.7
1986,9.0,13,10.6,23.8
1986,9.0,14,8.4,20.5
1986,9.0,15,6.6,14.4
1986,9.0,16,5.2,10.4
1986,9.0,17,6.4,12.0
1986,9.0,18,7.3,14.7
1986,9.0,19,10.2,17.2
1986,9.0,20,12.0,18.6
1986,9.0,21,15.2,19.5
1986,9.0,22,11.2,20.1
1986,9.0,23,11.0,18.6
1986,9.0,24,11.0,19.3
1986,9.0,25,9.1,17.0
1986,9.0,26,6.6,17.6
1986,9.0,27,5.7,18.3
1986,9.0,28,12.7,15.4
1986,9.0,29,11.3,24.3
1986,9.0,30,15.1,24.5
1986,9.0,31,,
1986,10.0,1,15.8,26.1
1986,10.0,2,14.7,20.4
1986,10.0,3,11.9,17.7
1986,10.0,4,13.1,19.7
1986,10.0,5,15.3,17.8
1986,10.0,6,15.8,21.6
1986,10.0,7,10.5,17.7
1986,10.0,8,8.9,17.3
1986,10.0,9,11.1,18.6
1986,10.0,10,12.4,21.5
1986,10.0,11,14.9,23.2
1986,10.0,12,12.6,26.1
1986,10.0,13,15.9,26.4
1986,10.0,14,18.5,27.0
1986,10.0,15,18.3,26.9
1986,10.0,16,15.0,22.4
1986,10.0,17,7.1,21.2
1986,10.0,18,7.7,18.2
1986,10.0,19,11.7,19.6
1986,10.0,20,15.2,21.6
1986,10.0,21,13.1,26.2
1986,10.0,22,8.7,17.7
1986,10.0,23,7.2,23.0
1986,10.0,24,13.4,26.5
1986,10.0,25,15.5,25.6
1986,10.0,26,17.0,24.0
1986,10.0,27,18.2,29.1
1986,10.0,28,15.6,25.5
1986,10.0,29,11.5,19.3
1986,10.0,30,13.2,20.8
1986,10.0,31,13.8,25.0
1986,11.0,1,12.4,19.5
1986,11.0,2,9.9,18.7
1986,11.0,3,10.5,16.6
1986,11.0,4,13.0,21.6
1986,11.0,5,12.3,24.5
1986,11.0,6,15.4,29.8
1986,11.0,7,19.5,30.4
1986,11.0,8,17.1,25.6
1986,11.0,9,12.4,25.6
1986,11.0,10,11.4,19.4
1986,11.0,11,11.8,18.5
1986,11.0,12,13.2,23.7
1986,11.0,13,16.1,28.0
1986,11.0,14,18.7,29.2
1986,11.0,15,16.4,28.8
1986,11.0,16,12.3,22.0
1986,11.0,17,17.3,26.8
1986,11.0,18,16.9,25.7
1986,11.0,19,18.9,25.4
1986,11.0,20,13.3,24.6
1986,11.0,21,19.4,27.7
1986,11.0,22,16.3,26.4
1986,11.0,23,13.3,25.6
1986,11.0,24,18.9,27.8
1986,11.0,25,15.0,27.3
1986,11.0,26,20.7,28.6
1986,11.0,27,19.1,26.1
1986,11.0,28,14.8,25.5
1986,11.0,29,11.6,24.5
1986,11.0,30,14.4,25.2
1986,11.0,31,,
1986,12.0,1,18.8,25.6
1986,12.0,2,14.5,25.9
1986,12.0,3,13.8,27.6
1986,12.0,4,20.4,31.6
1986,12.0,5,22.3,32.4
1986,12.0,6,18.4,25.8
1986,12.0,7,18.2,29.4
1986,12.0,8,17.5,31.0
1986,12.0,9,20.9,30.6
1986,12.0,10,14.3,24.0
1986,12.0,11,15.4,26.0
1986,12.0,12,19.4,26.1
1986,12.0,13,20.7,30.6
1986,12.0,14,17.6,31.8
1986,12.0,15,20.3,30.4
1986,12.0,16,19.8,29.9
1986,12.0,17,18.8,24.5
1986,12.0,18,16.5,24.7
1986,12.0,19,17.9,27.6
1986,12.0,20,20.9,27.7
1986,12.0,21,19.0,30.4
1986,12.0,22,21.0,28.3
1986,12.0,23,21.9,30.7
1986,12.0,24,22.0,30.2
1986,12.0,25,19.9,31.2
1986,12.0,26,15.2,25.5
1986,12.0,27,17.2,25.8
1986,12.0,28,17.9,26.5
1986,12.0,29,19.9,29.6
1986,12.0,30,21.2,31.1
1986,12.0,31,13.8,21.7
1987,1,1,11.1,23.7
1987,1,2,15.3,26.0
1987,1,3,18.3,28.7
1987,1,4,21.3,31.0
1987,1,5,23.0,30.0
1987,1,6,18.2,28.9
1987,1,7,22.7,31.7
1987,1,8,19.7,34.5
1987,1,9,22.5,35.6
1987,1,10,21.9,30.5
1987,1,11,18.6,29.8
1987,1,12,17.5,30.5
1987,1,13,19.3,30.7
1987,1,14,18.3,27.6
1987,1,15,21.3,29.7
1987,1,16,20.7,31.4
1987,1,17,23.0,32.6
1987,1,18,23.4,34.7
1987,1,19,21.8,30.0
1987,1,20,23.4,33.6
1987,1,21,22.8,32.1
1987,1,22,18.8,26.2
1987,1,23,18.1,24.6
